               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 177,            0.032671,            0.061543,           0.0084537,             0.90706,              0.9502,             0.97351,             0.73722,            0.033875,             0.10605,           0.0096451,           0.0091288,           0.0091288,           0.0091288
                 178,            0.032594,            0.062297,           0.0083691,             0.92233,             0.95813,             0.97408,             0.72709,            0.035067,             0.10723,            0.009527,           0.0091239,           0.0091239,           0.0091239
                 179,            0.033672,            0.063162,           0.0084933,             0.92239,             0.96627,             0.97769,             0.72175,            0.034655,             0.10672,           0.0091919,           0.0091189,           0.0091189,           0.0091189
                 180,            0.032887,              0.0631,           0.0082535,              0.9453,             0.95885,             0.97572,             0.73548,            0.034434,             0.10469,           0.0089218,           0.0091139,           0.0091139,           0.0091139
                 181,            0.033482,            0.060636,           0.0085241,             0.94272,             0.96126,             0.97618,             0.74877,            0.033891,             0.10354,           0.0089182,            0.009109,            0.009109,            0.009109
                 182,            0.031176,            0.063643,            0.008053,             0.94236,             0.95803,             0.97622,             0.73282,            0.035153,               0.105,           0.0090042,           0.0091041,           0.0091041,           0.0091041
                 183,            0.033325,             0.06064,           0.0084266,             0.93863,             0.95168,             0.97889,             0.74203,            0.034225,             0.10068,            0.009332,           0.0090991,           0.0090991,           0.0090991
                 184,            0.032284,            0.061308,           0.0083996,             0.94727,              0.9514,             0.97835,             0.74585,             0.03419,             0.10261,           0.0091571,           0.0090942,           0.0090942,           0.0090942
                 185,            0.031709,            0.060263,           0.0080736,             0.95224,             0.95102,             0.97715,             0.73782,            0.034846,             0.10723,           0.0089383,           0.0090892,           0.0090892,           0.0090892
                 186,            0.032736,             0.06051,           0.0082179,             0.95892,             0.93164,             0.98153,             0.73956,            0.033836,             0.10379,           0.0089786,           0.0090843,           0.0090843,           0.0090843
                 187,             0.03161,            0.060871,           0.0079649,             0.93414,             0.96239,             0.98157,             0.74284,            0.033824,              0.1047,            0.008996,           0.0090793,           0.0090793,           0.0090793
                 188,            0.032121,             0.06136,           0.0080568,             0.93303,             0.96193,             0.97867,             0.73241,            0.034627,             0.10629,           0.0091013,           0.0090744,           0.0090744,           0.0090744
                 189,            0.032528,            0.063107,           0.0080356,             0.94031,             0.95103,             0.97653,             0.73684,            0.033952,              0.1035,            0.009223,           0.0090694,           0.0090694,           0.0090694
                 190,            0.030923,            0.061865,           0.0079651,             0.93536,             0.94752,             0.97113,             0.74155,            0.033735,             0.10401,           0.0092487,           0.0090644,           0.0090644,           0.0090644
                 191,            0.032603,            0.062176,           0.0080856,             0.94268,             0.94557,             0.97581,             0.73612,            0.034227,             0.10267,           0.0092441,           0.0090595,           0.0090595,           0.0090595
                 192,            0.031774,            0.061219,           0.0080986,             0.94284,             0.94565,             0.97919,              0.7492,            0.034163,             0.10197,            0.008941,           0.0090545,           0.0090545,           0.0090545
                 193,            0.032014,              0.0618,            0.008033,             0.94241,             0.94224,             0.97721,             0.73928,            0.034172,             0.10277,           0.0094226,           0.0090496,           0.0090496,           0.0090496
                 194,            0.032184,            0.061231,           0.0079968,             0.94476,              0.9501,             0.97702,                0.74,            0.034484,             0.10261,           0.0093283,           0.0090446,           0.0090446,           0.0090446
                 195,            0.032025,            0.059745,           0.0080461,             0.94849,             0.95026,             0.97653,              0.7427,            0.034171,             0.10798,           0.0093008,           0.0090397,           0.0090397,           0.0090397
                 196,            0.031118,            0.060212,           0.0078105,             0.92411,             0.95428,             0.97511,             0.74519,            0.034609,             0.10683,           0.0091013,           0.0090347,           0.0090347,           0.0090347
                 197,            0.032751,            0.060287,            0.008162,             0.91989,             0.95689,             0.97673,             0.74033,            0.034715,              0.1073,           0.0092029,           0.0090298,           0.0090298,           0.0090298
                 198,            0.032543,            0.060113,           0.0080327,             0.95019,             0.95513,             0.98064,             0.73802,             0.03454,              0.1037,           0.0089685,           0.0090248,           0.0090248,           0.0090248
                 199,            0.032087,            0.060046,           0.0079458,             0.94864,             0.95816,             0.98223,             0.75442,            0.033702,             0.10399,           0.0089465,           0.0090199,           0.0090199,           0.0090199
                 200,            0.031753,            0.060453,           0.0079285,             0.95414,             0.92721,             0.97926,             0.73507,              0.0344,             0.10464,           0.0090807,           0.0090149,           0.0090149,           0.0090149
                 201,            0.032483,            0.060196,           0.0080207,             0.95451,             0.92791,             0.97394,             0.73916,            0.034499,             0.10088,           0.0092047,             0.00901,             0.00901,             0.00901
                 202,            0.031696,            0.060721,           0.0077266,             0.95868,             0.92495,             0.97248,              0.7367,            0.033564,            0.097985,           0.0093759,           0.0090051,           0.0090051,           0.0090051
                 203,            0.031071,            0.060684,            0.007712,             0.93992,             0.94697,             0.96877,             0.73745,            0.034091,            0.098258,           0.0093768,           0.0090001,           0.0090001,           0.0090001
                 204,            0.032543,            0.059632,           0.0079741,              0.9496,             0.93994,             0.97348,             0.74903,            0.033785,             0.10042,           0.0093027,           0.0089952,           0.0089952,           0.0089952
                 205,            0.031162,            0.059247,           0.0077445,              0.9337,             0.95526,             0.97923,             0.73945,            0.034562,             0.10095,           0.0088989,           0.0089902,           0.0089902,           0.0089902
                 206,            0.030246,            0.060414,           0.0076384,              0.9322,             0.95625,             0.97758,             0.74354,            0.034332,             0.10448,           0.0087886,           0.0089853,           0.0089853,           0.0089853
                 207,            0.031561,            0.059644,           0.0076699,             0.92643,             0.94753,             0.97606,             0.74768,            0.034203,             0.10713,           0.0091049,           0.0089803,           0.0089803,           0.0089803
                 208,            0.033092,            0.058782,           0.0080818,             0.93101,             0.93976,             0.97852,              0.7418,            0.034216,              0.1075,            0.008941,           0.0089753,           0.0089753,           0.0089753
                 209,            0.031808,            0.057549,           0.0077725,             0.92555,             0.96119,             0.98043,             0.74112,            0.034381,             0.10814,           0.0087291,           0.0089704,           0.0089704,           0.0089704
                 210,            0.031203,            0.059781,           0.0077922,             0.93507,             0.95635,             0.98204,             0.74551,            0.033729,             0.10578,           0.0084695,           0.0089654,           0.0089654,           0.0089654
                 211,            0.032246,            0.058322,           0.0078992,             0.94295,             0.93899,             0.97906,             0.74858,            0.033898,             0.10556,           0.0084187,           0.0089605,           0.0089605,           0.0089605
                 212,            0.032484,            0.059273,           0.0078759,             0.94233,             0.94123,              0.9788,             0.75135,            0.033893,             0.10159,           0.0086293,           0.0089555,           0.0089555,           0.0089555
                 213,            0.032226,            0.059137,           0.0077936,             0.94145,             0.94564,             0.98026,             0.75127,            0.033877,             0.10375,           0.0086636,           0.0089506,           0.0089506,           0.0089506
                 214,            0.031376,            0.059505,           0.0076238,               0.947,             0.95267,             0.97991,             0.74273,             0.03419,             0.10548,           0.0084993,           0.0089456,           0.0089456,           0.0089456
                 215,            0.031546,            0.059151,           0.0077261,             0.94966,             0.94464,             0.97852,             0.73569,            0.034696,             0.10773,            0.008627,           0.0089407,           0.0089407,           0.0089407
                 216,            0.032723,            0.059799,           0.0078011,             0.92023,             0.95893,             0.97781,             0.74019,            0.034331,             0.10761,           0.0089671,           0.0089358,           0.0089358,           0.0089358
                 217,            0.031856,            0.057587,           0.0078651,             0.93363,             0.93693,              0.9787,             0.74541,            0.033726,             0.10741,           0.0091058,           0.0089308,           0.0089308,           0.0089308
                 218,            0.031961,            0.059147,           0.0077068,             0.94659,             0.92182,             0.97625,             0.72868,            0.034147,             0.10648,           0.0090271,           0.0089258,           0.0089258,           0.0089258
                 219,            0.030865,            0.059594,           0.0074644,             0.93224,              0.9492,             0.97483,             0.74202,            0.033779,             0.10619,            0.008773,           0.0089209,           0.0089209,           0.0089209
                 220,            0.031365,            0.059098,           0.0075107,              0.9492,             0.92791,             0.97826,             0.75804,            0.033768,             0.10449,           0.0087959,           0.0089159,           0.0089159,           0.0089159
                 221,            0.032204,            0.060007,           0.0076862,             0.92369,             0.93618,             0.97725,             0.74576,            0.033862,              0.1074,           0.0089841,            0.008911,            0.008911,            0.008911
                 222,            0.031682,            0.060262,           0.0075848,             0.94438,             0.92338,             0.96866,             0.73897,            0.034015,             0.10656,            0.008942,           0.0089061,           0.0089061,           0.0089061
                 223,            0.032888,            0.059699,           0.0077226,             0.94123,              0.9377,             0.97209,             0.74523,            0.034216,             0.10462,           0.0088339,           0.0089011,           0.0089011,           0.0089011
                 224,            0.031863,            0.059761,           0.0075508,             0.93982,             0.94634,             0.97912,             0.75054,              0.0339,             0.10624,           0.0088046,           0.0088962,           0.0088962,           0.0088962
                 225,            0.031134,            0.057315,           0.0074288,             0.94421,             0.95343,             0.97965,             0.74806,            0.034101,             0.10633,           0.0086023,           0.0088912,           0.0088912,           0.0088912
                 226,            0.031386,            0.060307,           0.0075386,             0.94672,             0.95115,             0.98051,             0.73681,            0.033903,             0.10528,           0.0085538,           0.0088863,           0.0088863,           0.0088863
                 227,            0.031182,            0.058892,           0.0073744,             0.94001,             0.94952,             0.98309,             0.75021,            0.034335,             0.10594,           0.0084558,           0.0088813,           0.0088813,           0.0088813
                 228,            0.031614,            0.059697,           0.0074364,             0.93446,             0.95828,              0.9806,             0.73997,            0.034368,              0.1025,           0.0085588,           0.0088763,           0.0088763,           0.0088763
                 229,            0.031528,            0.058415,            0.007386,             0.94137,             0.95252,             0.97744,             0.74253,            0.034232,             0.10721,           0.0086687,           0.0088714,           0.0088714,           0.0088714
                 230,            0.030517,            0.058935,           0.0073862,             0.92967,             0.95935,             0.97904,             0.75105,            0.033809,             0.10732,            0.008573,           0.0088664,           0.0088664,           0.0088664
                 231,            0.031756,            0.058491,           0.0074548,             0.94697,             0.94574,             0.97931,             0.74867,            0.033698,             0.10358,           0.0086723,           0.0088615,           0.0088615,           0.0088615
                 232,             0.03245,            0.059035,           0.0076161,             0.94723,             0.94353,             0.97455,             0.74869,             0.03375,             0.10378,           0.0088188,           0.0088565,           0.0088565,           0.0088565
                 233,            0.031712,            0.056881,           0.0075104,             0.96333,             0.93108,             0.97438,             0.75153,            0.033435,             0.10552,            0.008541,           0.0088516,           0.0088516,           0.0088516
                 234,            0.029925,            0.058759,           0.0071369,             0.95097,             0.95125,             0.97691,             0.74682,            0.034154,              0.1066,           0.0085126,           0.0088466,           0.0088466,           0.0088466
                 235,            0.030743,            0.060778,           0.0071599,             0.95187,             0.95088,              0.9795,             0.75143,            0.033854,             0.10747,           0.0085291,           0.0088417,           0.0088417,           0.0088417
                 236,            0.031232,            0.060845,           0.0071719,              0.9451,             0.95598,             0.97682,             0.75175,            0.033179,             0.10615,           0.0087918,           0.0088368,           0.0088368,           0.0088368
                 237,            0.029818,            0.059549,           0.0070629,              0.9616,             0.93529,             0.97839,             0.74628,            0.033773,             0.10967,           0.0087369,           0.0088318,           0.0088318,           0.0088318
                 238,             0.03103,            0.059354,            0.007218,             0.93916,             0.95588,             0.97937,             0.74148,            0.034064,             0.10729,           0.0088811,           0.0088268,           0.0088268,           0.0088268
                 239,            0.030526,            0.058028,           0.0072295,             0.92003,             0.95616,             0.97403,             0.74103,            0.034534,             0.11057,           0.0088417,           0.0088219,           0.0088219,           0.0088219
                 240,            0.029766,            0.057892,           0.0070192,             0.94912,              0.9348,             0.97812,             0.74542,            0.034012,             0.11046,           0.0087044,            0.008817,            0.008817,            0.008817
                 241,            0.030398,            0.057447,           0.0071551,             0.93571,             0.94188,              0.9793,              0.7515,            0.033928,             0.10805,           0.0086302,            0.008812,            0.008812,            0.008812
                 242,            0.029999,            0.058489,           0.0070356,             0.92886,             0.95921,             0.98069,             0.74829,            0.033659,               0.108,           0.0083331,           0.0088071,           0.0088071,           0.0088071
                 243,            0.031188,             0.05675,           0.0073458,             0.92908,             0.94088,             0.97633,             0.74713,            0.033893,             0.10822,           0.0085057,           0.0088021,           0.0088021,           0.0088021
                 244,            0.031964,            0.055193,           0.0073964,             0.92611,             0.94709,             0.97548,             0.73993,            0.034463,             0.11243,           0.0087515,           0.0087972,           0.0087972,           0.0087972
                 245,            0.031259,            0.058319,           0.0073371,             0.94187,              0.9365,             0.97645,             0.74673,            0.033888,             0.11486,           0.0089287,           0.0087922,           0.0087922,           0.0087922
                 246,             0.03135,            0.056577,           0.0072944,             0.94065,             0.94488,             0.97874,             0.74709,            0.033652,              0.1142,           0.0089873,           0.0087872,           0.0087872,           0.0087872
                 247,            0.029985,            0.055812,           0.0072342,             0.95564,             0.94158,             0.97806,             0.74185,            0.034556,             0.11032,           0.0084196,           0.0087823,           0.0087823,           0.0087823
                 248,            0.032005,            0.057896,            0.007381,             0.95516,             0.94321,             0.98267,             0.74443,            0.034604,             0.10773,           0.0079385,           0.0087774,           0.0087774,           0.0087774
                 249,            0.031074,            0.058597,           0.0072643,             0.93945,             0.95055,             0.98032,             0.73215,            0.034233,             0.10931,           0.0080127,           0.0087724,           0.0087724,           0.0087724
                 250,            0.031948,            0.056021,            0.007339,             0.96114,             0.95579,             0.98132,             0.74649,            0.033894,             0.10884,           0.0078914,           0.0087674,           0.0087674,           0.0087674
                 251,            0.032003,            0.055625,            0.007469,             0.93745,             0.95759,             0.97902,             0.75192,            0.034029,             0.10625,           0.0085016,           0.0087625,           0.0087625,           0.0087625
                 252,            0.030979,            0.056752,           0.0073377,             0.93738,             0.94891,             0.97804,             0.75079,            0.034262,             0.10711,           0.0086449,           0.0087576,           0.0087576,           0.0087576
                 253,            0.031008,            0.057439,           0.0071514,              0.9505,             0.94797,             0.97942,             0.75321,            0.034479,             0.11134,           0.0082425,           0.0087526,           0.0087526,           0.0087526
                 254,            0.031009,            0.055799,           0.0072097,             0.94978,             0.94213,             0.97826,             0.75717,            0.034454,             0.10821,           0.0083359,           0.0087476,           0.0087476,           0.0087476
                 255,            0.031536,            0.056225,           0.0073404,             0.95456,             0.93903,             0.97891,              0.7611,            0.034601,             0.10884,           0.0084036,           0.0087427,           0.0087427,           0.0087427
                 256,            0.030574,             0.05714,           0.0072055,             0.94991,             0.93363,             0.97636,             0.74542,            0.034779,             0.11268,           0.0089172,           0.0087378,           0.0087378,           0.0087378
                 257,            0.030309,            0.054719,           0.0071412,             0.94682,             0.95078,             0.98184,             0.74612,            0.034111,             0.11025,           0.0084879,           0.0087328,           0.0087328,           0.0087328
                 258,            0.031057,             0.05812,           0.0071577,             0.94641,              0.9452,             0.98051,             0.74521,            0.034663,             0.11274,           0.0083757,           0.0087278,           0.0087278,           0.0087278
                 259,             0.03083,            0.056317,           0.0072044,             0.94575,             0.94813,             0.98088,             0.74653,            0.034024,              0.1118,           0.0082558,           0.0087229,           0.0087229,           0.0087229
                 260,            0.031772,             0.05679,           0.0073309,             0.94034,             0.94076,             0.97361,             0.74485,            0.034295,             0.10985,           0.0086714,            0.008718,            0.008718,            0.008718
                 261,            0.030029,            0.056201,           0.0069958,             0.95157,             0.93944,             0.97208,             0.74356,            0.034405,             0.11279,           0.0086014,            0.008713,            0.008713,            0.008713
                 262,            0.030571,             0.05818,           0.0070652,             0.93174,             0.94863,             0.97624,             0.74735,            0.034005,             0.11133,           0.0085268,           0.0087081,           0.0087081,           0.0087081
                 263,            0.030798,            0.054972,           0.0071794,             0.92751,             0.96267,             0.97925,              0.7516,            0.033943,             0.11185,           0.0083405,           0.0087031,           0.0087031,           0.0087031
                 264,            0.029896,            0.056434,           0.0069345,             0.94629,             0.94459,             0.98175,             0.74893,            0.033956,             0.11058,           0.0083611,           0.0086981,           0.0086981,           0.0086981
                 265,            0.030792,             0.05698,           0.0071007,             0.94362,             0.93736,             0.97919,             0.74832,             0.03432,             0.10859,           0.0084448,           0.0086932,           0.0086932,           0.0086932
                 266,            0.031121,            0.056125,           0.0072884,             0.94187,             0.95028,             0.97853,             0.74744,            0.034117,             0.10866,           0.0083551,           0.0086882,           0.0086882,           0.0086882
                 267,            0.030759,            0.056036,           0.0071658,             0.93674,             0.96387,             0.98148,             0.74291,            0.034316,             0.11121,           0.0081496,           0.0086833,           0.0086833,           0.0086833
                 268,            0.031255,            0.054153,           0.0071836,             0.93967,             0.95049,             0.97769,             0.74042,             0.03428,             0.11336,           0.0085909,           0.0086783,           0.0086783,           0.0086783
                 269,            0.030976,            0.055704,           0.0072052,             0.94061,             0.96292,             0.98424,             0.74968,             0.03362,             0.11563,           0.0083949,           0.0086734,           0.0086734,           0.0086734
                 270,            0.030637,             0.05463,           0.0070451,             0.95389,             0.95735,              0.9827,             0.75318,            0.033901,             0.11572,           0.0081093,           0.0086684,           0.0086684,           0.0086684
                 271,             0.03109,            0.054843,           0.0071127,             0.95656,             0.96169,             0.98303,             0.75661,            0.034258,             0.11256,           0.0079308,           0.0086635,           0.0086635,           0.0086635
                 272,            0.030431,             0.05731,           0.0068998,             0.94506,             0.95693,             0.98211,             0.75499,            0.034136,             0.10893,           0.0081848,           0.0086586,           0.0086586,           0.0086586
                 273,            0.031109,            0.056533,           0.0070574,             0.94548,             0.95911,             0.98189,             0.75444,            0.033365,              0.1089,           0.0083405,           0.0086536,           0.0086536,           0.0086536
                 274,            0.031231,            0.055908,           0.0071787,             0.94198,             0.95701,             0.98188,              0.7568,            0.033423,             0.10935,           0.0082022,           0.0086486,           0.0086486,           0.0086486
                 275,            0.030209,            0.056813,            0.006984,             0.94152,             0.94414,             0.98328,             0.75518,            0.033611,             0.11012,           0.0080063,           0.0086437,           0.0086437,           0.0086437
                 276,              0.0314,            0.055574,           0.0071208,             0.92013,             0.96709,             0.98099,             0.75291,            0.033927,             0.11352,           0.0081619,           0.0086388,           0.0086388,           0.0086388
                 277,            0.029672,             0.05621,           0.0068748,             0.93384,             0.96193,             0.97971,             0.75554,            0.033668,             0.11163,           0.0083167,           0.0086338,           0.0086338,           0.0086338
                 278,            0.030412,             0.05638,           0.0069736,             0.95462,             0.95301,             0.98191,             0.75364,            0.033572,             0.11128,           0.0080937,           0.0086288,           0.0086288,           0.0086288
                 279,            0.028743,            0.055859,            0.006492,             0.94793,             0.95336,             0.98088,             0.75327,             0.03363,             0.10989,            0.007923,           0.0086239,           0.0086239,           0.0086239
                 280,            0.029466,            0.057348,           0.0067651,             0.93946,             0.95857,             0.98015,             0.75233,            0.033585,             0.10951,           0.0081633,            0.008619,            0.008619,            0.008619
                 281,            0.029734,            0.055839,           0.0068746,             0.94649,             0.95808,             0.98021,             0.74662,            0.033612,             0.11099,           0.0082228,            0.008614,            0.008614,            0.008614
                 282,            0.030315,            0.053554,           0.0069791,             0.94796,              0.9545,              0.9822,             0.74817,            0.033611,             0.11163,           0.0080447,           0.0086091,           0.0086091,           0.0086091
                 283,            0.030399,            0.055426,            0.006986,             0.93505,             0.94219,             0.98137,             0.74956,            0.033904,             0.11297,            0.008465,           0.0086041,           0.0086041,           0.0086041
                 284,            0.030848,            0.055806,           0.0070189,             0.94811,             0.92958,              0.9736,              0.7438,            0.033682,             0.11214,           0.0088989,           0.0085992,           0.0085992,           0.0085992
                 285,            0.030842,            0.055034,            0.006976,             0.94161,             0.94216,             0.97394,             0.74692,            0.033733,             0.11042,            0.008681,           0.0085942,           0.0085942,           0.0085942
                 286,            0.031337,             0.05601,           0.0069683,             0.94773,              0.9418,             0.97593,             0.74183,            0.033644,             0.11159,           0.0085167,           0.0085893,           0.0085893,           0.0085893
                 287,            0.030596,            0.056876,            0.006805,             0.93966,              0.9549,              0.9768,             0.74369,            0.033734,             0.11028,           0.0082379,           0.0085843,           0.0085843,           0.0085843
                 288,            0.030257,            0.056453,           0.0068493,             0.93426,             0.95567,              0.9766,             0.74717,            0.033995,             0.11299,           0.0082109,           0.0085793,           0.0085793,           0.0085793
                 289,            0.029941,            0.054386,           0.0069526,             0.94355,             0.95156,             0.97914,             0.75215,            0.033612,              0.1163,           0.0081725,           0.0085744,           0.0085744,           0.0085744
                 290,            0.029155,            0.054264,           0.0067265,             0.94757,             0.95062,             0.97937,             0.74825,            0.034018,             0.11642,           0.0082951,           0.0085695,           0.0085695,           0.0085695
                 291,            0.029549,            0.054729,           0.0068503,             0.93984,             0.96333,             0.97951,             0.75175,            0.033668,             0.11246,           0.0080397,           0.0085645,           0.0085645,           0.0085645
                 292,            0.028909,            0.054627,            0.006644,             0.93314,             0.96815,              0.9774,             0.75382,            0.034039,             0.11338,             0.00815,           0.0085596,           0.0085596,           0.0085596
                 293,            0.030961,               0.056,           0.0067955,             0.93406,             0.95607,             0.97941,             0.75506,              0.0334,              0.1121,           0.0079582,           0.0085546,           0.0085546,           0.0085546
                 294,            0.029755,            0.056721,            0.006669,             0.94412,             0.95759,             0.98208,             0.75167,            0.033196,             0.10934,           0.0079605,           0.0085497,           0.0085497,           0.0085497
                 295,            0.030092,            0.055133,           0.0068083,               0.946,             0.95854,               0.983,             0.75826,            0.032664,             0.10807,           0.0078864,           0.0085447,           0.0085447,           0.0085447
                 296,            0.029179,            0.055735,           0.0067177,             0.93915,             0.96431,             0.98304,             0.75958,            0.033444,             0.10922,           0.0078749,           0.0085398,           0.0085398,           0.0085398
                 297,            0.030161,            0.053354,           0.0068536,             0.94173,             0.96393,             0.98043,             0.76218,            0.033165,             0.10967,           0.0080264,           0.0085348,           0.0085348,           0.0085348
                 298,            0.029589,            0.053963,           0.0066833,             0.95085,             0.94712,             0.98048,             0.76005,            0.032806,             0.10927,           0.0079257,           0.0085299,           0.0085299,           0.0085299
                 299,            0.029642,            0.055713,           0.0066437,             0.93721,             0.95282,             0.98048,             0.75997,            0.033282,             0.10976,           0.0079449,           0.0085249,           0.0085249,           0.0085249
                 300,            0.031768,            0.056223,           0.0069321,             0.92692,             0.95168,             0.97865,             0.75948,            0.033115,             0.10611,           0.0084865,             0.00852,             0.00852,             0.00852
                 301,            0.031727,            0.053988,           0.0071223,             0.93515,             0.94073,             0.97624,             0.75804,            0.033715,             0.10661,           0.0083638,            0.008515,            0.008515,            0.008515
                 302,            0.030465,            0.054375,           0.0067742,             0.93444,             0.94071,             0.97671,             0.75984,            0.033371,              0.1081,           0.0083817,             0.00851,             0.00851,             0.00851
                 303,            0.029428,            0.056052,           0.0066436,             0.93253,             0.93747,              0.9726,             0.75202,            0.033774,              0.1089,           0.0087012,           0.0085051,           0.0085051,           0.0085051
                 304,            0.030667,             0.05304,           0.0069439,             0.94022,             0.93913,             0.97347,             0.75367,            0.033528,             0.11007,           0.0087044,           0.0085002,           0.0085002,           0.0085002
                 305,            0.030799,            0.053883,           0.0069643,             0.95591,             0.93814,             0.97575,             0.75697,            0.033509,             0.11193,           0.0083258,           0.0084952,           0.0084952,           0.0084952
                 306,             0.02978,            0.055421,           0.0066395,             0.94079,             0.95582,             0.97901,             0.75714,            0.033413,             0.11306,           0.0081509,           0.0084903,           0.0084903,           0.0084903
                 307,            0.032002,            0.054486,           0.0069335,             0.94409,             0.95631,             0.97751,             0.75526,            0.033118,             0.11332,           0.0082159,           0.0084853,           0.0084853,           0.0084853
                 308,            0.030175,            0.053656,           0.0068688,             0.94206,             0.95082,             0.97964,             0.75822,            0.033475,             0.11332,           0.0081738,           0.0084803,           0.0084803,           0.0084803
                 309,            0.029318,            0.053756,           0.0067714,             0.93521,             0.95608,             0.98169,             0.76573,            0.033527,             0.11239,           0.0080315,           0.0084754,           0.0084754,           0.0084754
                 310,            0.030092,            0.053942,           0.0067215,             0.94317,              0.9543,              0.9789,             0.75993,            0.033745,             0.11132,           0.0080818,           0.0084705,           0.0084705,           0.0084705
                 311,            0.029642,            0.055377,           0.0066186,             0.94543,             0.94319,             0.97852,             0.75815,            0.033716,             0.10977,           0.0082439,           0.0084655,           0.0084655,           0.0084655
                 312,             0.03162,            0.053435,           0.0068921,             0.92566,             0.95846,             0.98204,             0.75482,            0.033069,             0.11182,           0.0082617,           0.0084606,           0.0084606,           0.0084606
                 313,            0.029375,            0.055336,           0.0066076,             0.95262,              0.9451,             0.98148,             0.75652,            0.033601,             0.11331,           0.0082507,           0.0084556,           0.0084556,           0.0084556
                 314,            0.028966,            0.052872,           0.0066762,             0.93738,              0.9617,             0.98121,             0.76147,            0.033535,             0.11413,           0.0081596,           0.0084507,           0.0084507,           0.0084507
                 315,            0.030418,            0.052751,           0.0068217,             0.92748,             0.96014,             0.98009,             0.75601,            0.033321,             0.10927,           0.0082704,           0.0084457,           0.0084457,           0.0084457
                 316,            0.030773,            0.055093,           0.0068285,             0.93058,             0.95466,             0.98111,             0.75134,            0.034171,             0.10878,           0.0082809,           0.0084408,           0.0084408,           0.0084408
                 317,            0.031835,            0.054201,           0.0069319,              0.9478,             0.93497,             0.98577,             0.74622,            0.034757,             0.11221,           0.0079674,           0.0084358,           0.0084358,           0.0084358
                 318,             0.03054,             0.05384,           0.0067781,               0.951,             0.93941,             0.98421,             0.75023,            0.033981,             0.11068,           0.0077989,           0.0084309,           0.0084309,           0.0084309
                 319,            0.030811,            0.054744,           0.0067662,             0.94597,             0.94604,             0.98214,             0.75658,            0.033553,             0.10904,           0.0077463,           0.0084259,           0.0084259,           0.0084259
                 320,            0.029679,            0.054268,           0.0066846,             0.93592,             0.95383,             0.98361,             0.75874,            0.033197,             0.11138,           0.0078346,           0.0084209,           0.0084209,           0.0084209
                 321,            0.029414,            0.053163,           0.0066353,             0.94534,             0.94484,              0.9811,             0.75885,            0.033489,             0.11434,            0.008036,            0.008416,            0.008416,            0.008416
                 322,            0.029158,            0.054223,            0.006472,             0.96438,             0.93563,             0.98282,              0.7596,            0.033284,             0.11207,           0.0077747,            0.008411,            0.008411,            0.008411
                 323,            0.030074,             0.05423,           0.0065523,             0.93787,             0.96548,             0.98176,             0.75444,             0.03354,             0.11437,           0.0077724,           0.0084061,           0.0084061,           0.0084061
                 324,            0.028961,            0.052362,           0.0065351,             0.95137,             0.96152,             0.98225,             0.75658,            0.033335,             0.11371,           0.0077142,           0.0084012,           0.0084012,           0.0084012
                 325,            0.029938,             0.05244,           0.0066651,             0.94089,             0.95144,             0.97948,             0.75349,            0.033272,             0.11476,           0.0078085,           0.0083962,           0.0083962,           0.0083962
                 326,            0.029884,            0.052549,           0.0066456,             0.93198,             0.96609,              0.9827,             0.75484,            0.032919,             0.11419,           0.0077811,           0.0083913,           0.0083913,           0.0083913
                 327,            0.030438,            0.052437,           0.0067085,             0.94433,             0.96434,             0.98091,             0.75553,            0.033317,             0.11634,            0.007841,           0.0083863,           0.0083863,           0.0083863
                 328,            0.029265,            0.053051,           0.0065017,             0.94015,             0.96262,             0.97941,             0.76022,            0.033135,             0.11566,           0.0077499,           0.0083814,           0.0083814,           0.0083814
                 329,            0.030084,            0.053063,           0.0066781,             0.94444,              0.9625,             0.98004,              0.7606,            0.033646,              0.1152,           0.0078951,           0.0083764,           0.0083764,           0.0083764
                 330,            0.029376,            0.053614,            0.006422,              0.9455,             0.95931,             0.97587,             0.75245,            0.033717,             0.11678,           0.0080589,           0.0083715,           0.0083715,           0.0083715
